timeStep;demandHeat1;demandHeat2;demandHeat3;demandHeat4;demandHeat5;demandElectricity;OilBoiler1;Connection12_12;Connection12_21;Connection13_13;Connection13_31;Connection14_14;Connection14_41;Connection15_15;Connection15_51;PV2;GasBoiler2;Battery2Discharge;Battery2Charge;Connection23_23;Connection23_32;Connection24_24;Connection24_42;Connection25_25;Connection25_52;PV3;GasBoiler3;ThermalStorage3Discharge;ThermalStorage3Charge;HeatPump3;Connection34_34;Connection34_43;Connection35_35;Connection35_53;ThermalStorage4Discharge;ThermalStorage4Charge;CHP4;Connection45_45;Connection45_54;SolarThermic5;ThermalStorage5Discharge;ThermalStorage5Charge;CHP5;ElecBuy;ElecSell;Battery2SOC;ThermalStorage3SOC;ThermalStorage4SOC;ThermalStorage5SOC;Cost;positiveDemandHeat1;positiveDemandHeat2;positiveDemandHeat3;positiveDemandHeat4;positiveDemandHeat5;demandHeat;positiveDemandElectricity;plusOilBoiler1;plusConnection12_12;plusConnection12_21;plusConnection13_13;plusConnection13_31;plusConnection14_14;plusConnection14_41;plusConnection15_15;plusConnection15_51;plusPV2;plusGasBoiler2;plusBattery2Discharge;plusBattery2Charge;plusConnection23_23;plusConnection23_32;plusConnection24_24;plusConnection24_42;plusConnection25_25;plusConnection25_52;plusPV3;plusGasBoiler3;plusThermalStorage3Discharge;plusThermalStorage3Charge;plusHeatPump3;plusConnection34_34;plusConnection34_43;plusConnection35_35;plusConnection35_53;plusThermalStorage4Discharge;plusThermalStorage4Charge;plusCHP4;plusConnection45_45;plusConnection45_54;plusSolarThermic5;plusThermalStorage5Discharge;plusThermalStorage5Charge;plusCHP5;plusElecBuy;plusElecSell
486.00;-0.80;-0.77;-19.75;-3.26;-11.45;-11.59;0.00;0.00;0.40;0.00;0.42;0.00;0.00;0.00;0.00;0.00;11.27;0.00;0.00;0.00;0.00;1.72;0.00;8.15;0.00;0.00;0.00;0.00;0.00;10.00;1.52;0.00;3.31;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.09;0.00;0.00;21.59;0.00;0.00;0.00;0.23;0.21;0.44;0.80;0.77;19.75;3.26;11.45;36.02;11.59;0.00;0.00;0.39;0.00;0.41;0.00;0.00;0.00;0.00;0.00;11.04;0.00;0.00;0.00;0.00;1.68;0.00;8.11;0.00;0.00;0.00;0.00;0.00;25.00;1.47;0.00;3.25;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.09;0.00;0.00;21.59;-0.00
487.00;-3.60;-0.77;-13.70;-1.75;-7.82;-10.98;0.00;0.00;0.73;0.00;2.97;0.00;0.00;0.00;0.00;0.00;2.85;0.00;0.00;0.00;0.00;0.49;0.00;0.80;0.00;0.00;0.00;0.00;0.00;10.00;1.24;0.00;7.08;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.07;0.00;0.00;20.98;0.00;0.00;0.00;0.20;0.18;0.30;3.60;0.77;13.70;1.75;7.82;27.64;10.98;0.00;0.00;0.71;0.00;2.89;0.00;0.00;0.00;0.00;0.00;2.79;0.00;0.00;0.00;0.00;0.48;0.00;0.79;0.00;0.00;0.00;0.00;0.00;25.00;1.20;0.00;6.96;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.00;20.98;-0.00
488.00;-2.80;-1.29;-16.65;-3.25;-9.78;-10.84;0.00;0.00;1.36;0.00;1.51;0.00;0.00;0.00;0.00;0.00;9.09;0.00;0.00;0.00;0.00;1.52;0.00;4.74;0.00;0.00;0.00;0.00;0.00;10.00;1.75;0.00;5.09;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.07;0.00;0.00;20.84;0.00;0.00;0.00;0.18;0.16;0.39;2.80;1.29;16.65;3.25;9.78;33.78;10.84;0.00;0.00;1.34;0.00;1.46;0.00;0.00;0.00;0.00;0.00;8.90;0.00;0.00;0.00;0.00;1.48;0.00;4.71;0.00;0.00;0.00;0.00;0.00;25.00;1.69;0.00;5.00;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.07;0.00;0.00;20.84;-0.00
489.00;-3.20;-0.52;-23.41;-3.70;-13.53;-11.01;0.00;0.00;2.75;0.00;0.51;0.00;0.00;0.00;0.00;0.00;19.82;0.00;0.00;0.00;0.01;3.17;0.00;12.99;0.00;0.00;0.00;0.00;0.00;10.00;0.53;0.00;0.55;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.08;0.00;0.00;21.01;0.00;0.00;0.00;0.16;0.14;0.56;3.20;0.52;23.41;3.70;13.53;44.35;11.01;0.00;0.00;2.70;0.00;0.50;0.00;0.00;0.00;0.00;0.00;19.42;0.00;0.00;0.00;0.01;3.10;0.00;12.91;0.00;0.00;0.00;0.00;0.00;25.00;0.51;0.00;0.54;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.07;0.00;0.00;21.01;-0.00
490.00;-0.80;-1.03;-20.06;-3.24;-11.61;-10.32;0.00;0.00;0.41;0.00;0.41;0.00;0.00;0.00;0.00;0.00;12.21;0.00;0.00;0.00;0.00;1.87;0.00;8.65;0.00;0.00;0.00;0.00;0.00;10.00;1.46;0.00;3.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.32;0.00;0.00;0.00;0.13;0.12;0.43;0.80;1.03;20.06;3.24;11.61;36.75;10.32;0.00;0.00;0.40;0.00;0.40;0.00;0.00;0.00;0.00;0.00;11.97;0.00;0.00;0.00;0.00;1.83;0.00;8.60;0.00;0.00;0.00;0.00;0.00;25.00;1.41;0.00;3.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.32;-0.00
491.00;-3.20;-1.03;-13.28;-4.83;-8.36;-9.52;0.00;0.00;1.26;0.00;2.02;0.00;0.00;0.00;0.00;0.00;6.19;0.00;0.00;0.00;0.00;1.37;0.00;2.41;0.00;0.00;0.00;0.00;0.00;10.00;3.61;0.00;6.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.52;0.00;0.00;0.00;0.13;0.12;0.34;3.20;1.03;13.28;4.83;8.36;30.71;9.52;0.00;0.00;1.24;0.00;1.96;0.00;0.00;0.00;0.00;0.00;6.07;0.00;0.00;0.00;0.00;1.34;0.00;2.39;0.00;0.00;0.00;0.00;0.00;25.00;3.49;0.00;5.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.52;-0.00
492.00;-3.20;-0.77;-14.98;-6.86;-9.78;-9.45;0.00;0.00;1.64;0.00;1.64;0.00;0.00;0.00;0.00;0.00;11.20;0.00;0.00;0.00;0.00;3.22;0.00;5.34;0.00;0.00;0.00;0.00;0.00;10.00;3.84;0.00;4.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.45;0.00;0.00;0.00;0.13;0.12;0.41;3.20;0.77;14.98;6.86;9.78;35.58;9.45;0.00;0.00;1.61;0.00;1.59;0.00;0.00;0.00;0.00;0.00;10.98;0.00;0.00;0.00;0.00;3.15;0.00;5.31;0.00;0.00;0.00;0.00;0.00;25.00;3.71;0.00;4.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.45;-0.00
493.00;-3.20;-1.03;-25.47;-6.99;-15.46;-10.19;0.00;0.00;1.94;0.00;1.34;0.00;0.00;0.00;0.00;0.00;20.00;0.00;0.00;0.00;0.00;4.52;0.00;12.12;0.00;0.00;7.16;0.00;0.00;10.00;2.17;0.00;3.04;0.00;0.48;0.00;0.00;0.00;0.00;0.00;0.44;0.00;0.00;20.19;0.00;0.00;0.00;0.13;0.12;0.65;3.20;1.03;25.47;6.99;15.46;52.15;10.19;0.00;0.00;1.90;0.00;1.30;0.00;0.00;0.00;0.00;0.00;19.60;0.00;0.00;0.00;0.00;4.42;0.00;12.04;0.00;0.00;7.01;0.00;0.00;25.00;2.10;0.00;2.98;0.00;0.43;0.00;0.00;0.00;0.00;0.00;0.39;0.00;0.00;20.19;-0.00
494.00;-0.80;-1.03;-23.38;-5.01;-13.84;-10.30;0.00;0.00;0.48;0.00;0.34;0.00;0.00;0.00;0.00;0.00;19.68;0.00;0.00;0.00;0.00;4.46;0.00;13.32;0.00;0.00;0.00;0.00;0.00;10.00;0.67;0.00;0.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.30;0.00;0.00;0.00;0.00;0.00;0.54;0.80;1.03;23.38;5.01;13.84;44.05;10.30;0.00;0.00;0.47;0.00;0.33;0.00;0.00;0.00;0.00;0.00;19.28;0.00;0.00;0.00;0.00;4.36;0.00;13.24;0.00;0.00;0.00;0.00;0.00;25.00;0.65;0.00;0.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.30;-0.00
495.00;-3.60;-1.29;-17.07;-3.59;-10.09;-9.85;0.00;0.00;1.90;0.00;1.79;0.00;0.00;0.00;0.00;0.00;11.17;0.00;0.00;0.00;0.01;1.80;0.00;5.96;0.00;0.00;0.00;0.00;0.00;10.00;1.89;0.00;4.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.85;0.00;0.00;0.00;0.00;0.00;0.41;3.60;1.29;17.07;3.59;10.09;35.64;9.85;0.00;0.00;1.87;0.00;1.73;0.00;0.00;0.00;0.00;0.00;10.95;0.00;0.00;0.00;0.01;1.76;0.00;5.93;0.00;0.00;0.00;0.00;0.00;25.00;1.83;0.00;4.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.85;-0.00
496.00;-3.60;-0.26;-16.11;-5.51;-10.05;-9.60;0.00;0.00;1.91;0.00;1.78;0.00;0.00;0.00;0.00;0.00;11.12;0.00;0.00;0.00;0.00;2.82;0.00;5.91;0.00;0.00;0.00;0.00;0.00;10.00;2.85;0.00;4.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.60;0.00;0.00;0.00;0.00;0.00;0.41;3.60;0.26;16.11;5.51;10.05;35.54;9.60;0.00;0.00;1.88;0.00;1.72;0.00;0.00;0.00;0.00;0.00;10.90;0.00;0.00;0.00;0.00;2.76;0.00;5.87;0.00;0.00;0.00;0.00;0.00;25.00;2.75;0.00;4.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.60;-0.00
497.00;-3.20;-1.55;-16.32;-6.95;-10.52;-9.67;0.00;0.00;1.73;0.00;1.55;0.00;0.00;0.00;0.00;0.00;14.21;0.00;0.00;0.00;0.00;3.92;0.00;6.73;0.00;0.00;0.00;0.00;0.00;10.00;3.22;0.00;3.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.67;0.00;0.00;0.00;0.00;0.00;0.46;3.20;1.55;16.32;6.95;10.52;38.54;9.67;0.00;0.00;1.70;0.00;1.50;0.00;0.00;0.00;0.00;0.00;13.92;0.00;0.00;0.00;0.00;3.83;0.00;6.69;0.00;0.00;0.00;0.00;0.00;25.00;3.11;0.00;3.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.67;-0.00
498.00;-0.80;-1.55;-14.72;-7.10;-9.70;-9.74;0.00;0.00;0.38;0.00;0.44;0.00;0.00;0.00;0.00;0.00;9.42;0.00;0.00;0.00;0.00;2.37;0.00;4.94;0.00;0.00;0.00;0.00;0.00;10.00;4.95;0.00;4.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.74;0.00;0.00;0.00;0.00;0.00;0.39;0.80;1.55;14.72;7.10;9.70;33.87;9.74;0.00;0.00;0.37;0.00;0.43;0.00;0.00;0.00;0.00;0.00;9.23;0.00;0.00;0.00;0.00;2.32;0.00;4.91;0.00;0.00;0.00;0.00;0.00;25.00;4.78;0.00;4.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.74;-0.00
499.00;-2.80;-1.03;-17.87;-8.80;-11.82;-9.86;0.00;0.00;1.59;0.00;1.28;0.00;0.00;0.00;0.00;0.00;18.10;0.00;0.00;0.00;0.00;6.23;0.00;8.90;0.00;0.00;0.00;0.00;0.00;10.00;2.81;0.00;3.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.86;0.00;0.00;0.00;0.00;0.00;0.52;2.80;1.03;17.87;8.80;11.82;42.33;9.86;0.00;0.00;1.56;0.00;1.24;0.00;0.00;0.00;0.00;0.00;17.74;0.00;0.00;0.00;0.00;6.09;0.00;8.84;0.00;0.00;0.00;0.00;0.00;25.00;2.71;0.00;2.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.86;-0.00
500.00;-3.20;-3.61;-22.91;-12.73;-15.52;-9.78;0.00;0.00;1.60;0.00;1.68;0.00;0.00;0.00;0.00;0.00;20.00;0.00;0.00;0.00;0.00;5.94;0.00;8.45;0.00;0.00;14.30;0.00;0.00;10.00;7.17;0.00;7.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.78;0.00;0.00;0.00;0.00;0.00;0.75;3.20;3.61;22.91;12.73;15.52;57.98;9.78;0.00;0.00;1.57;0.00;1.63;0.00;0.00;0.00;0.00;0.00;19.60;0.00;0.00;0.00;0.00;5.81;0.00;8.40;0.00;0.00;14.02;0.00;0.00;25.00;6.92;0.00;7.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.78;-0.00
501.00;-2.80;-4.12;-20.03;-12.78;-13.98;-11.06;0.00;0.00;1.41;0.00;1.46;0.00;0.00;0.00;0.00;0.00;20.00;0.00;0.00;0.00;0.00;6.16;0.00;7.91;0.00;0.00;9.92;0.00;0.00;10.00;7.00;0.00;6.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.06;0.00;0.00;0.00;0.00;0.00;0.71;2.80;4.12;20.03;12.78;13.98;53.71;11.06;0.00;0.00;1.39;0.00;1.41;0.00;0.00;0.00;0.00;0.00;19.60;0.00;0.00;0.00;0.00;6.02;0.00;7.86;0.00;0.00;9.72;0.00;0.00;25.00;6.76;0.00;6.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.06;-0.00
502.00;-0.80;-0.26;-22.15;-6.53;-13.56;-11.24;0.00;0.00;0.40;0.00;0.42;0.00;0.00;0.00;0.00;0.00;18.96;0.00;0.00;0.00;0.01;5.54;0.00;12.39;0.00;0.00;0.00;0.00;0.00;10.00;1.16;0.00;1.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.24;0.00;0.00;0.00;0.00;0.00;0.55;0.80;0.26;22.15;6.53;13.56;43.30;11.24;0.00;0.00;0.39;0.00;0.41;0.00;0.00;0.00;0.00;0.00;18.58;0.00;0.00;0.00;0.01;5.41;0.00;12.32;0.00;0.00;0.00;0.00;0.00;25.00;1.12;0.00;1.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.24;-0.00
503.00;-4.00;-2.32;-17.58;-3.75;-10.40;-10.87;0.00;0.00;2.26;0.00;1.83;0.00;0.00;0.00;0.00;0.00;13.63;0.00;0.00;0.00;0.00;2.03;0.00;6.75;0.00;0.00;0.00;0.00;0.00;10.00;1.82;0.00;3.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.87;0.00;0.00;0.00;0.00;0.00;0.46;4.00;2.32;17.58;3.75;10.40;38.05;10.87;0.00;0.00;2.22;0.00;1.78;0.00;0.00;0.00;0.00;0.00;13.36;0.00;0.00;0.00;0.00;1.98;0.00;6.71;0.00;0.00;0.00;0.00;0.00;25.00;1.76;0.00;3.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.87;-0.00
504.00;-5.20;-1.80;-11.23;-10.45;-8.66;-11.52;0.00;0.00;2.66;0.00;2.67;0.00;0.00;0.00;0.00;0.01;13.14;0.00;0.00;0.00;0.00;3.86;0.00;4.56;0.00;0.05;0.00;0.00;0.00;10.00;6.91;0.00;4.18;0.00;0.00;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00;21.47;0.00;0.00;0.00;0.00;0.00;0.46;5.20;1.80;11.23;10.45;8.66;37.35;11.52;0.00;0.00;2.61;0.00;2.59;0.00;0.00;0.00;0.00;0.01;12.88;0.00;0.00;0.00;0.00;3.78;0.00;4.53;0.00;0.05;0.00;0.00;0.00;25.00;6.68;0.00;4.11;0.00;0.00;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00;21.47;-0.00
505.00;-3.60;-0.52;-11.70;-24.44;-12.41;-13.14;0.00;0.00;1.79;0.00;1.90;0.00;0.00;0.00;0.00;0.03;20.00;0.00;0.00;0.00;0.00;10.72;0.00;6.58;0.00;0.21;9.12;0.00;0.00;10.00;14.46;0.00;5.87;0.00;0.00;0.00;0.00;0.00;0.00;0.11;0.00;0.00;0.00;22.90;0.00;0.00;0.00;0.00;0.00;0.72;3.60;0.52;11.70;24.44;12.41;52.67;13.14;0.00;0.00;1.76;0.00;1.84;0.00;0.00;0.00;0.00;0.03;19.60;0.00;0.00;0.00;0.00;10.48;0.00;6.54;0.00;0.21;8.94;0.00;0.00;25.00;13.97;0.00;5.76;0.00;0.00;0.00;0.00;0.00;0.00;0.11;0.00;0.00;0.00;22.90;-0.00
506.00;-0.80;-1.03;-20.82;-19.56;-16.10;-14.12;0.00;0.00;0.36;0.00;0.46;0.00;0.00;0.00;0.00;0.06;20.00;0.00;0.00;0.00;0.00;9.18;0.00;9.03;0.00;0.47;14.55;0.00;0.00;10.00;10.96;0.00;7.02;0.00;0.00;0.00;0.00;0.00;0.00;0.24;0.00;0.00;0.00;23.59;0.00;0.00;0.00;0.00;0.00;0.81;0.80;1.03;20.82;19.56;16.10;58.31;14.12;0.00;0.00;0.36;0.00;0.44;0.00;0.00;0.00;0.00;0.06;19.60;0.00;0.00;0.00;0.00;8.97;0.00;8.97;0.00;0.47;14.26;0.00;0.00;25.00;10.59;0.00;6.89;0.00;0.00;0.00;0.00;0.00;0.00;0.24;0.00;0.00;0.00;23.59;-0.00
507.00;-3.60;-1.81;-26.13;-8.34;-16.15;-14.71;0.00;0.00;2.01;0.00;1.68;0.00;0.00;0.00;0.00;0.09;20.00;0.00;0.00;0.00;0.00;4.88;0.00;10.91;0.00;0.75;11.77;0.00;0.00;10.00;3.70;0.00;5.03;0.00;0.00;0.00;0.00;0.00;0.00;0.37;0.00;0.00;0.00;23.87;0.00;0.00;0.00;0.00;0.00;0.77;3.60;1.81;26.13;8.34;16.15;56.03;14.71;0.00;0.00;1.97;0.00;1.63;0.00;0.00;0.00;0.00;0.09;19.60;0.00;0.00;0.00;0.00;4.77;0.00;10.84;0.00;0.75;11.54;0.00;0.00;25.00;3.58;0.00;4.94;0.00;0.00;0.00;0.00;0.00;0.00;0.37;0.00;0.00;0.00;23.87;-0.00
508.00;-3.60;-1.29;-23.29;-28.38;-19.64;-16.78;13.03;0.00;0.00;0.00;0.00;8.78;0.00;0.00;0.00;0.13;20.00;0.00;0.00;0.00;0.00;8.02;0.00;10.29;0.00;1.02;20.00;0.00;0.00;10.00;12.25;0.00;9.06;0.00;0.00;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.00;25.63;0.00;0.00;0.00;0.00;0.00;1.13;3.60;1.29;23.29;28.38;19.64;76.20;16.78;12.38;0.00;0.00;0.00;0.00;8.71;0.00;0.00;0.00;0.13;19.60;0.00;0.00;0.00;0.00;7.84;0.00;10.23;0.00;1.02;19.60;0.00;0.00;25.00;11.83;0.00;8.90;0.00;0.00;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.00;25.63;-0.00
509.00;-5.60;-0.52;-17.66;-38.03;-19.02;-16.76;17.97;0.00;0.00;0.00;0.00;11.47;0.00;0.00;0.00;0.17;20.00;0.00;0.00;0.00;0.00;9.81;0.00;9.28;0.00;1.38;20.00;0.00;0.00;10.00;17.66;0.00;9.27;0.00;0.00;0.00;0.00;0.00;0.00;0.69;0.00;0.00;0.00;25.20;0.00;0.00;0.00;0.00;0.00;1.21;5.60;0.52;17.66;38.03;19.02;80.83;16.76;17.07;0.00;0.00;0.00;0.00;11.38;0.00;0.00;0.00;0.17;19.60;0.00;0.00;0.00;0.00;9.59;0.00;9.22;0.00;1.38;19.60;0.00;0.00;25.00;17.06;0.00;9.11;0.00;0.00;0.00;0.00;0.00;0.00;0.69;0.00;0.00;0.00;25.20;-0.00
510.00;-0.80;-1.29;-10.31;-17.71;-9.98;-14.89;0.00;0.00;0.34;0.00;0.48;0.00;0.00;0.00;0.00;0.27;14.94;0.00;0.00;0.00;0.00;7.86;0.00;5.15;0.00;2.19;0.00;0.00;0.00;10.00;10.38;0.00;3.83;0.00;0.00;0.00;0.00;0.00;0.00;1.09;0.00;0.00;0.00;22.43;0.00;0.00;0.00;0.00;0.00;0.50;0.80;1.29;10.31;17.71;9.98;40.08;14.89;0.00;0.00;0.33;0.00;0.47;0.00;0.00;0.00;0.00;0.27;14.64;0.00;0.00;0.00;0.00;7.69;0.00;5.12;0.00;2.19;0.00;0.00;0.00;25.00;10.02;0.00;3.77;0.00;0.00;0.00;0.00;0.00;0.00;1.09;0.00;0.00;0.00;22.43;-0.00
511.00;-2.00;-1.03;-20.12;-17.99;-15.33;-13.57;0.00;0.00;0.89;0.00;1.16;0.00;0.00;0.00;0.00;0.30;20.00;0.00;0.00;0.00;0.00;9.19;0.00;8.49;0.00;2.37;11.65;0.00;0.00;10.00;9.33;0.00;5.81;0.00;0.00;0.00;0.00;0.00;0.00;1.18;0.00;0.00;0.00;20.91;0.00;0.00;0.00;0.00;0.00;0.73;2.00;1.03;20.12;17.99;15.33;56.47;13.57;0.00;0.00;0.88;0.00;1.12;0.00;0.00;0.00;0.00;0.30;19.60;0.00;0.00;0.00;0.00;8.98;0.00;8.44;0.00;2.37;11.41;0.00;0.00;25.00;9.01;0.00;5.71;0.00;0.00;0.00;0.00;0.00;0.00;1.18;0.00;0.00;0.00;20.91;-0.00
512.00;-2.00;-1.03;-23.28;-24.68;-18.71;-13.25;5.44;0.00;0.00;0.00;0.00;3.17;0.00;0.00;0.00;0.30;20.00;0.00;0.00;0.00;0.00;9.17;0.00;9.40;0.00;2.43;20.00;0.00;0.00;10.00;13.02;0.00;8.29;0.00;0.00;0.00;0.00;0.00;0.00;1.21;0.00;0.00;0.00;20.52;0.00;0.00;0.00;0.00;0.00;0.94;2.00;1.03;23.28;24.68;18.71;69.70;13.25;5.17;0.00;0.00;0.00;0.00;3.14;0.00;0.00;0.00;0.30;19.60;0.00;0.00;0.00;0.00;8.96;0.00;9.35;0.00;2.43;19.60;0.00;0.00;25.00;12.57;0.00;8.15;0.00;0.00;0.00;0.00;0.00;0.00;1.21;0.00;0.00;0.00;20.52;-0.00
513.00;-1.60;-0.52;-19.34;-15.47;-14.28;-14.97;0.00;0.00;0.76;0.00;0.88;0.00;0.00;0.00;0.00;0.25;20.00;0.00;0.00;0.00;0.00;9.78;0.00;8.54;0.00;2.01;6.34;0.00;0.00;10.00;6.12;0.00;4.87;0.00;0.00;0.00;0.00;0.00;0.00;1.01;0.00;0.00;0.00;22.71;0.00;0.00;0.00;0.00;0.00;0.67;1.60;0.52;19.34;15.47;14.28;51.21;14.97;0.00;0.00;0.75;0.00;0.85;0.00;0.00;0.00;0.00;0.25;19.60;0.00;0.00;0.00;0.00;9.56;0.00;8.49;0.00;2.01;6.21;0.00;0.00;25.00;5.91;0.00;4.78;0.00;0.00;0.00;0.00;0.00;0.00;1.01;0.00;0.00;0.00;22.71;-0.00
514.00;-0.80;-1.03;-22.82;-11.97;-15.28;-16.41;0.00;0.00;0.35;0.00;0.47;0.00;0.00;0.00;0.00;0.22;20.00;0.00;0.00;0.00;0.00;7.97;0.00;10.24;0.00;1.80;7.03;0.00;0.00;10.00;4.32;0.00;4.28;0.00;0.00;0.00;0.00;0.00;0.00;0.90;0.00;0.00;0.00;24.39;0.00;0.00;0.00;0.00;0.00;0.70;0.80;1.03;22.82;11.97;15.28;51.90;16.41;0.00;0.00;0.35;0.00;0.45;0.00;0.00;0.00;0.00;0.22;19.60;0.00;0.00;0.00;0.00;7.80;0.00;10.18;0.00;1.80;6.89;0.00;0.00;25.00;4.18;0.00;4.20;0.00;0.00;0.00;0.00;0.00;0.00;0.90;0.00;0.00;0.00;24.39;-0.00
515.00;-2.40;-1.03;-22.59;-11.52;-15.05;-17.20;0.00;0.00;1.22;0.00;1.24;0.00;0.00;0.00;0.00;0.18;20.00;0.00;0.00;0.00;0.00;7.40;0.00;9.95;0.00;1.45;7.94;0.00;0.00;10.00;4.43;0.00;4.51;0.00;0.00;0.00;0.00;0.00;0.00;0.73;0.00;0.00;0.00;25.57;0.00;0.00;0.00;0.00;0.00;0.73;2.40;1.03;22.59;11.52;15.05;52.59;17.20;0.00;0.00;1.20;0.00;1.20;0.00;0.00;0.00;0.00;0.18;19.60;0.00;0.00;0.00;0.00;7.24;0.00;9.89;0.00;1.45;7.78;0.00;0.00;25.00;4.28;0.00;4.43;0.00;0.00;0.00;0.00;0.00;0.00;0.73;0.00;0.00;0.00;25.57;-0.00
516.00;-2.80;-0.52;-16.78;-8.39;-11.13;-17.41;0.00;0.00;1.52;0.00;1.35;0.00;0.00;0.00;0.00;0.20;14.53;0.00;0.00;0.00;0.00;5.17;0.00;7.04;0.00;1.57;0.00;0.00;0.00;10.00;3.45;0.00;3.42;0.00;0.00;0.00;0.00;0.00;0.00;0.78;0.00;0.00;0.00;25.65;0.00;0.00;0.00;0.00;0.00;0.54;2.80;0.52;16.78;8.39;11.13;39.62;17.41;0.00;0.00;1.49;0.00;1.31;0.00;0.00;0.00;0.00;0.20;14.24;0.00;0.00;0.00;0.00;5.05;0.00;7.00;0.00;1.57;0.00;0.00;0.00;25.00;3.33;0.00;3.36;0.00;0.00;0.00;0.00;0.00;0.00;0.78;0.00;0.00;0.00;25.65;-0.00
517.00;-1.60;-1.29;-10.70;-8.52;-7.89;-17.66;0.00;0.00;0.70;0.00;0.95;0.00;0.00;0.00;0.00;0.25;4.53;0.00;0.00;0.00;0.00;0.44;0.00;2.01;0.00;2.00;0.00;0.00;0.00;10.00;8.38;0.00;4.98;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;25.41;0.00;0.00;0.00;0.00;0.00;0.38;1.60;1.29;10.70;8.52;7.89;30.00;17.66;0.00;0.00;0.68;0.00;0.92;0.00;0.00;0.00;0.00;0.25;4.44;0.00;0.00;0.00;0.00;0.43;0.00;2.00;0.00;2.00;0.00;0.00;0.00;25.00;8.09;0.00;4.89;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;25.41;-0.00
518.00;-0.80;-1.03;-17.72;-11.80;-12.49;-17.55;0.00;0.00;0.36;0.00;0.47;0.00;0.00;0.00;0.00;0.32;18.39;0.00;0.00;0.00;0.00;8.39;0.00;8.25;0.00;2.53;0.00;0.00;0.00;10.00;3.72;0.00;3.08;0.00;0.00;0.00;0.00;0.00;0.00;1.27;0.00;0.00;0.00;24.70;0.00;0.00;0.00;0.00;0.00;0.58;0.80;1.03;17.72;11.80;12.49;43.85;17.55;0.00;0.00;0.35;0.00;0.45;0.00;0.00;0.00;0.00;0.32;18.02;0.00;0.00;0.00;0.00;8.20;0.00;8.20;0.00;2.53;0.00;0.00;0.00;25.00;3.60;0.00;3.03;0.00;0.00;0.00;0.00;0.00;0.00;1.27;0.00;0.00;0.00;24.70;-0.00
